ad_id,rooms_count,area_m2,ceiling_height_m,price_rub,metro_distance_min,floors,passenger_elevator,cargo_elevator,bathroom_combined,bathroom_separate,balcony,loggia,price_per_metr,apartment_density,near_metro,parking_encoded,type_house_encoded,renovation_Дизайнерский,renovation_Евроремонт,renovation_Косметический,windows_На улицу,windows_На улицу и двор,garbage_chute_Нет,district_encoded,children_allowed_Нет,pets_allowed_Нет,premium_apartment
274150255,2,56,2.99,45000,12,16,1,1,0,0,1,0,803,28,0,2,5,False,False,True,False,False,True,5,False,True,0
274965928,1,45,2.75,45000,8,14,2,0,1,0,1,0,1000,45,1,2,5,False,True,False,True,False,False,8,True,True,0
274968072,1,38,2.99,45000,5,17,2,0,1,0,1,0,1184,38,1,2,5,True,False,False,False,False,False,5,True,True,0
274771489,2,54,2.48,45000,3,16,1,1,0,1,0,1,833,27,1,1,0,False,True,False,False,False,False,8,False,True,0
273639036,2,54,2.99,45000,4,16,2,0,0,1,0,0,833,27,1,2,4,False,False,True,False,False,False,8,True,True,0
234332793,1,39,3.0,48000,5,18,2,1,1,0,0,0,1227,39,1,4,4,True,False,False,False,False,True,8,False,True,0
265168070,2,54,2.64,48000,3,16,2,0,0,1,1,0,888,27,1,2,5,False,False,True,False,False,False,5,False,True,0
224478624,2,54,2.8,50000,6,29,1,0,0,1,1,0,925,27,1,2,4,False,True,False,False,False,False,5,True,True,0
274927002,3,65,2.48,50000,24,12,2,0,0,1,0,1,769,21,0,2,0,False,False,True,False,False,False,8,False,False,0
264269952,2,55,2.64,50000,4,12,2,0,0,1,0,2,909,27,1,1,5,False,False,True,False,False,False,5,False,True,0
274548846,2,45,2.64,50000,6,12,1,0,0,0,1,0,1111,22,1,2,5,False,False,True,False,False,False,8,False,False,0
274855165,2,51,2.64,50000,12,17,2,0,0,1,0,1,968,25,0,1,0,False,True,False,False,False,False,8,False,True,0
272442166,2,54,2.64,52000,2,16,1,1,0,1,0,1,954,27,1,2,5,False,False,True,False,False,False,5,False,True,0
266510270,2,75,2.99,55000,0,22,2,0,0,1,1,0,733,37,1,2,0,False,False,True,False,True,False,5,True,True,0
274279643,2,74,2.99,55000,6,29,3,0,1,0,0,1,741,37,1,2,4,False,False,True,False,False,False,5,False,True,0
274333058,3,63,2.64,55000,5,12,2,0,0,1,0,2,873,21,1,1,5,False,False,True,False,False,False,8,False,False,0
273977507,2,48,2.65,55000,8,9,1,0,1,0,1,0,1145,24,1,2,5,False,True,False,False,True,True,8,False,True,0
273972720,3,60,2.64,55000,7,9,1,0,1,0,1,0,916,20,1,1,5,False,True,False,False,False,False,8,False,True,0
274999989,2,55,2.99,50000,7,16,0,0,0,1,0,1,897,27,1,2,5,False,False,False,False,False,True,5,True,True,0
274744313,2,59,2.64,60000,5,17,2,0,1,0,0,1,1016,29,1,2,5,False,True,False,False,True,False,8,False,True,0
274660937,3,60,2.64,60000,10,9,1,0,0,1,1,0,1000,20,0,1,0,False,False,True,False,False,False,8,False,True,0
271586624,3,60,2.64,60000,4,9,1,0,1,0,0,1,1000,20,1,1,5,True,False,False,False,False,False,8,False,True,0
274371586,3,60,2.64,60000,9,12,2,0,1,0,0,2,1000,20,1,2,5,False,True,False,False,False,False,8,False,False,0
270466932,2,76,2.99,60000,3,29,3,0,2,2,0,1,789,38,1,2,4,False,False,True,True,False,False,5,False,True,0
273879914,2,54,2.7,60000,3,16,1,1,0,1,0,1,1111,27,1,1,5,False,True,False,False,False,False,5,False,True,0
274001363,3,72,2.99,65000,20,16,1,1,1,0,1,0,902,24,0,2,5,False,True,False,False,False,True,8,False,False,0
274899956,2,72,2.99,65000,3,29,3,0,0,1,0,1,902,36,1,2,4,False,True,False,False,False,False,5,False,False,0
273125665,1,37,2.99,65000,15,16,0,0,1,0,1,0,1756,37,0,2,5,True,False,False,False,False,True,8,False,True,0
270887993,2,54,2.99,65000,13,16,0,0,1,0,1,0,1203,27,0,2,5,False,False,True,False,False,True,5,False,False,0
274732184,3,80,2.64,65000,5,16,2,0,0,1,2,0,812,26,1,2,5,False,True,False,False,False,False,5,False,False,0
265827670,2,68,2.75,65000,7,14,2,0,0,1,0,1,955,34,1,2,5,False,True,False,False,False,False,8,False,False,0
194470704,3,80,2.99,65000,18,16,1,1,1,0,2,0,812,26,0,1,5,False,True,False,False,True,False,5,False,True,0
274202951,2,70,2.99,66000,15,17,2,0,1,0,0,1,942,35,0,2,2,True,False,False,False,False,False,5,False,False,0
274897033,3,69,2.99,70000,0,9,1,0,0,1,1,0,1014,23,1,2,5,True,False,False,False,False,True,5,False,True,0
274829322,3,75,2.99,70000,9,16,2,0,0,1,1,1,933,25,1,2,5,False,False,True,False,False,False,5,False,True,0
274758563,3,68,2.64,75000,5,22,4,0,0,1,2,0,1102,22,1,1,0,False,False,True,False,False,False,5,False,True,0
262323837,3,80,2.99,75000,2,17,1,1,0,1,0,1,937,26,1,1,5,True,False,False,False,True,False,5,False,True,0
193751779,3,80,2.64,75000,21,16,1,1,0,1,3,0,937,26,0,1,5,True,False,False,False,True,False,5,False,True,0
274969372,3,75,2.99,87000,15,17,0,0,0,1,1,0,1160,25,0,2,5,False,True,False,False,False,True,8,False,True,0
214717333,3,85,2.7,90000,9,16,1,1,1,0,1,1,1058,28,1,1,5,False,True,False,False,True,False,5,True,True,0
267336274,3,80,2.8,95000,5,16,1,1,1,0,0,0,1187,26,1,4,2,False,True,False,False,False,False,5,False,True,0
274758770,3,115,2.99,100000,4,25,3,0,2,0,1,2,869,38,1,2,4,True,False,False,False,False,False,5,False,True,0
270555913,4,105,2.99,139000,5,24,1,1,0,0,1,0,1323,26,1,2,4,False,True,False,False,False,True,8,False,False,0
274507996,4,135,2.99,140000,10,22,2,2,2,0,0,2,1037,33,0,4,4,True,False,False,False,False,False,5,False,True,0
270110025,1,20,3.0,40000,5,18,0,0,0,0,0,0,2000,20,1,2,5,False,False,True,False,False,True,8,True,True,0
262336959,2,50,2.99,60000,13,16,1,1,0,1,0,1,1200,25,0,1,5,False,False,True,False,False,False,8,False,True,0
269668139,1,44,2.99,40000,3,9,1,0,0,1,0,0,909,44,1,1,5,False,True,False,False,False,False,8,True,True,0
270681971,1,15,2.64,25000,13,17,2,0,0,1,0,0,1666,15,0,2,5,False,True,False,False,False,False,8,False,False,0
274967676,1,33,2.99,32000,15,9,1,0,1,0,0,0,969,33,0,2,5,False,False,True,False,False,False,5,False,True,0
184168673,1,32,2.64,36000,25,12,2,0,1,0,1,0,1125,32,0,1,5,False,False,True,False,False,False,5,False,True,0
267357039,2,50,2.64,49990,5,14,2,0,0,0,1,0,999,25,1,2,5,True,False,False,False,False,False,8,True,True,0
260534242,2,55,2.7,55000,9,16,2,0,0,2,1,0,1000,27,1,2,5,False,False,True,False,False,False,5,False,False,0
258161865,2,54,2.64,55000,4,16,1,1,0,1,1,0,1018,27,1,1,5,False,True,False,False,False,False,5,False,True,0
273843049,2,53,2.99,57000,8,16,2,0,1,0,0,1,1075,26,1,2,0,False,True,False,False,False,False,8,True,True,0
273821211,2,58,2.64,60000,2,9,2,0,0,0,1,0,1034,29,1,2,0,False,True,False,False,False,False,8,True,True,0
271722256,3,68,2.64,60000,9,12,2,0,1,0,2,0,882,22,1,1,5,False,False,True,False,True,False,8,True,True,0
267495722,3,76,2.99,65000,9,16,1,1,0,1,0,2,855,25,1,1,5,False,False,True,False,True,False,5,False,True,0
272800721,3,65,2.48,75000,21,16,2,0,0,1,1,0,1153,21,0,1,5,False,True,False,False,False,False,5,False,True,0
274809343,2,55,3.0,80000,3,18,3,3,0,0,1,0,1454,27,1,4,4,False,True,False,False,False,False,8,False,True,0
268858003,3,62,2.64,80000,9,9,1,0,0,0,0,0,1290,20,1,2,5,False,True,False,False,False,False,8,False,True,0
273446008,3,74,2.64,85000,1,17,2,1,0,2,1,0,1148,24,1,1,5,False,True,False,False,True,False,8,False,True,0
271270279,5,189,2.99,180000,4,25,3,0,2,1,0,2,952,37,1,4,4,False,True,False,False,True,False,5,False,False,0
274917612,1,32,2.99,35000,8,9,1,0,0,0,0,0,1067,32,1,2,0,False,False,True,False,False,False,8,False,True,0
274846798,1,35,2.64,38000,10,12,2,0,1,0,1,0,1085,35,0,1,5,False,False,True,False,False,False,8,False,True,0
264833817,1,39,2.64,45000,12,17,2,0,1,0,0,1,1153,39,0,2,5,False,True,False,False,False,False,8,False,True,0
274757054,2,43,2.99,50000,13,12,2,0,1,0,0,1,1138,21,0,2,5,False,False,True,False,False,False,8,False,True,0
274750977,3,60,2.64,61500,15,9,1,0,0,0,0,1,1019,20,0,2,5,False,False,True,False,True,False,8,False,False,0
271141925,3,96,3.2,92000,16,17,1,1,1,1,1,1,958,32,0,4,2,False,False,False,False,True,True,5,False,True,0
272913745,3,130,3.2,130000,12,20,2,2,1,1,2,0,1000,43,0,1,3,False,False,False,False,False,True,5,False,True,0
271863697,3,120,2.99,130000,15,20,2,2,2,0,0,1,1083,40,0,4,3,True,False,False,False,False,True,5,False,True,0
274104672,3,155,2.99,138000,1,31,2,1,2,0,1,1,890,51,1,4,4,True,False,False,False,True,True,5,False,False,0
274908359,1,19,2.58,28600,40,15,1,1,1,0,0,0,1505,19,0,1,5,False,True,False,True,False,True,5,False,False,0
274815899,1,35,2.58,34800,40,15,1,1,1,0,0,0,985,35,0,1,5,False,True,False,True,False,True,4,False,True,0
274862045,1,37,2.58,38700,40,25,1,2,1,0,0,0,1045,37,0,2,5,False,True,False,False,False,True,5,False,False,0
274723897,1,19,2.6,40900,8,22,2,1,1,0,0,0,2065,19,1,2,5,False,True,False,False,False,True,5,False,False,0
274654933,2,45,2.99,41000,14,15,0,0,0,1,0,0,911,22,0,2,5,False,True,False,False,False,True,2,False,True,0
270492383,3,56,2.99,50000,22,5,0,0,0,1,1,0,892,18,0,2,2,False,False,True,False,False,True,5,False,False,0
273804167,2,60,2.99,55000,3,20,3,1,0,1,0,1,916,30,1,1,4,False,True,False,False,False,False,5,False,False,0
274767967,3,79,2.58,60000,40,25,1,2,1,1,0,0,754,26,0,1,5,False,True,False,False,True,True,4,False,False,0
274767973,3,92,2.7,74900,40,15,1,1,1,1,0,0,814,30,0,2,5,False,True,False,False,False,True,4,False,True,0
274827791,2,87,2.99,85000,4,24,3,0,1,0,0,2,977,43,1,2,4,False,True,False,False,False,False,5,False,True,0
272602387,2,70,2.99,85000,23,18,1,0,0,0,1,0,1214,35,0,2,5,False,True,False,False,False,True,5,True,True,0
271069755,3,100,2.99,92000,21,14,1,1,1,1,1,1,920,33,0,1,2,False,True,False,False,False,True,5,False,False,0
274571948,3,101,3.0,105000,11,24,2,1,0,2,0,0,1039,33,0,4,4,False,True,False,False,False,True,5,False,True,0
272869263,3,120,3.0,130000,15,22,1,0,1,1,0,1,1083,40,0,4,3,False,True,False,False,True,True,5,True,True,0
274908315,3,131,3.0,138000,1,20,2,1,2,0,1,0,1046,43,1,2,5,False,True,False,False,False,True,5,False,False,0
273557025,4,150,3.0,140000,10,18,1,1,2,1,0,1,933,37,0,4,5,True,False,False,False,True,False,5,False,True,0
271582887,4,140,2.99,150000,14,17,1,0,2,0,0,1,1071,35,0,2,4,True,False,False,False,True,False,5,False,True,0
273686633,6,261,3.0,280000,10,7,1,0,0,0,0,0,1072,43,0,4,4,False,True,False,False,False,True,5,False,False,0
273270668,3,105,3.15,280000,5,19,2,0,2,0,0,0,2666,35,1,4,4,True,False,False,False,False,True,5,True,True,0
218933669,4,130,3.2,120000,5,18,1,1,2,2,0,0,923,32,1,4,5,True,False,False,True,False,False,5,False,True,0
273414190,1,45,2.75,48000,5,14,2,0,1,0,0,1,1066,45,1,2,5,True,False,False,False,False,False,5,False,True,0
273086127,3,93,2.99,190000,6,26,0,0,2,0,0,0,2043,31,1,4,4,False,False,False,False,True,True,5,False,False,0
274766701,2,43,2.99,34000,12,5,0,0,0,0,1,0,790,21,0,2,2,False,False,True,False,False,True,5,False,False,0
274882391,2,45,2.99,35000,5,5,0,0,0,0,1,0,777,22,1,2,5,False,False,True,False,False,True,5,False,True,0
274758549,1,46,2.99,42000,14,19,2,0,0,0,0,1,913,46,0,2,5,False,True,False,False,False,False,5,False,True,0
274614021,1,40,2.7,50000,17,12,2,0,0,1,0,0,1250,40,0,2,5,False,False,False,True,False,True,5,False,True,0
274458543,1,37,2.99,60000,11,12,2,2,1,0,0,0,1621,37,0,4,3,False,True,False,False,False,False,5,True,True,0
273491909,2,47,2.7,75000,3,25,1,1,1,0,0,0,1595,23,1,2,3,False,False,False,True,False,True,5,False,False,0
272517019,3,80,2.6,75000,12,22,0,0,1,0,1,0,937,26,0,4,3,False,False,False,False,False,True,5,False,False,0
274000246,4,150,2.99,130000,1,31,3,0,2,0,0,1,866,37,1,2,4,True,False,False,False,False,False,5,False,False,0
238896730,3,93,3.0,180000,6,28,3,1,2,0,0,0,1935,31,1,4,2,False,False,True,False,False,True,5,False,False,0
271177846,3,93,3.0,190000,6,28,3,2,0,1,0,0,2043,31,1,4,5,True,False,False,False,True,True,5,False,False,0
274947237,1,35,2.99,30000,68,25,0,0,1,0,0,0,857,35,0,2,5,False,False,True,False,False,True,2,False,False,0
274975589,2,43,2.99,33000,15,5,0,0,0,0,1,0,767,21,0,2,2,False,False,True,False,False,True,5,False,True,0
274879108,2,40,2.99,39000,61,24,2,1,1,0,0,0,975,20,0,1,5,False,True,False,True,False,True,2,False,True,0
270388101,1,43,2.99,50000,12,18,1,1,1,0,0,1,1162,43,0,2,4,False,True,False,True,False,True,5,True,True,0
274682445,2,55,2.99,50000,68,22,1,1,0,1,0,0,909,27,0,1,5,True,False,False,False,False,False,2,False,False,0
274794027,1,40,2.64,50000,7,12,2,0,0,1,0,0,1250,40,1,1,0,True,False,False,False,False,True,5,False,False,0
274995005,1,40,2.64,50000,9,12,2,0,0,1,0,0,1250,40,1,2,5,False,True,False,False,False,False,5,True,True,0
272220673,2,75,2.99,60000,17,22,2,1,1,0,0,1,792,37,0,4,4,False,False,True,False,True,False,5,True,True,0
274343781,3,70,2.99,65000,14,18,2,0,0,1,0,1,921,23,0,2,5,False,False,True,False,False,False,5,False,True,0
274997951,2,40,2.99,70000,11,10,0,0,1,0,0,0,1750,20,0,2,5,False,True,False,False,False,True,5,True,True,0
273288534,3,75,2.99,70000,6,22,2,2,1,1,0,0,933,25,1,2,5,False,True,False,False,False,False,5,False,False,0
274054598,2,52,2.99,75000,6,22,3,1,0,0,0,0,1442,26,1,2,5,False,True,False,False,False,True,5,False,True,0
271680235,3,90,2.7,80000,4,25,1,2,1,1,0,0,888,30,1,4,3,False,False,False,True,False,True,5,False,True,0
270839875,3,78,2.64,80000,15,22,3,0,1,0,1,0,1025,26,0,2,5,False,True,False,False,False,False,5,False,True,0
270113439,3,83,2.99,90000,15,22,1,1,2,0,0,1,1081,27,0,2,3,True,False,False,False,False,True,5,False,True,0
271212853,3,127,2.99,100000,14,20,1,0,2,0,0,0,787,42,0,4,4,False,True,False,False,True,False,5,False,True,0
274066873,2,66,2.99,100000,3,24,2,1,2,0,1,0,1515,33,1,4,4,False,True,False,False,True,True,5,True,True,0
273274037,3,107,3.1,84000,14,20,1,1,1,1,1,0,785,35,0,4,4,False,True,False,False,False,False,5,False,False,0
274941467,2,45,2.7,55000,14,5,0,0,1,0,0,0,1222,22,0,2,2,False,False,False,False,False,True,5,False,False,0
271490619,3,90,2.99,80000,0,25,1,2,1,1,0,0,888,30,1,2,0,False,True,False,False,True,False,5,False,False,0
274881744,1,23,2.99,31000,10,15,0,0,1,0,0,0,1347,23,0,2,5,False,True,False,False,False,True,4,True,True,0
274523383,2,47,2.48,45000,19,5,0,0,1,0,1,0,957,23,0,1,2,False,True,False,False,False,True,5,True,True,0
274061111,3,120,2.99,190000,14,22,4,0,0,2,0,1,1583,40,0,2,4,True,False,False,False,False,False,5,False,True,0
273120970,3,140,2.99,110000,10,22,1,1,2,1,0,0,785,46,0,2,5,False,True,False,False,False,True,5,False,False,0
274537718,2,56,2.99,75000,6,22,2,1,1,1,0,0,1339,28,1,4,5,False,False,False,False,False,True,5,False,True,0
274738567,1,35,2.77,30000,17,5,0,0,0,0,0,0,857,35,0,1,2,False,False,True,False,False,False,5,True,True,0
274976324,2,53,2.99,53000,13,16,1,1,0,1,0,0,1000,26,0,4,2,False,False,False,False,False,True,5,False,False,0
274909630,2,50,2.99,70000,4,19,1,1,0,1,1,0,1400,25,1,1,2,False,True,False,False,False,False,5,False,False,0
274521861,2,55,2.99,75000,6,25,1,2,1,1,0,0,1351,27,1,1,4,False,True,False,False,False,True,5,False,True,0
273973619,4,103,2.64,100000,5,12,2,1,0,1,0,1,970,25,1,1,0,False,False,True,False,False,False,5,False,False,0
271538080,2,82,2.99,100000,6,40,3,0,0,0,0,0,1219,41,1,2,4,False,True,False,False,False,False,5,False,False,0
274353775,3,140,3.0,120000,14,17,1,1,2,0,0,0,857,46,0,4,2,False,False,False,True,False,True,5,False,False,0
274447994,1,38,2.48,36000,8,16,1,1,0,0,0,1,947,38,1,1,0,False,False,True,False,False,False,5,False,True,0
274140126,2,52,2.99,40000,12,17,1,1,0,1,1,0,769,26,0,2,5,False,False,False,False,False,True,5,False,True,0
173699727,1,40,2.64,40000,3,9,1,1,1,0,0,1,1000,40,1,2,5,False,True,False,False,False,False,5,False,False,0
274043411,1,44,2.99,42000,12,19,0,0,1,0,0,0,954,44,0,2,5,False,False,False,True,False,True,5,True,True,0
274880922,2,47,2.5,45000,17,9,2,0,0,1,0,0,957,23,0,2,5,False,True,False,False,False,False,5,True,True,0
274903477,1,38,2.64,45000,10,16,2,0,0,1,1,0,1184,38,0,2,5,False,True,False,False,False,True,5,False,True,0
274036960,2,45,2.77,45000,10,5,0,0,1,0,1,0,1000,22,0,1,2,False,False,True,False,False,True,5,False,False,0
273458290,2,42,2.64,45000,5,12,2,0,0,1,1,0,1071,21,1,1,5,False,False,True,False,False,False,5,False,False,0
266474081,1,38,2.99,45000,13,22,1,2,1,0,1,0,1156,38,0,2,3,False,False,True,False,False,True,5,False,False,0
274892208,3,54,3.0,50000,13,3,0,0,0,1,1,0,925,18,0,2,2,False,False,False,False,False,True,5,False,False,0
274915032,1,47,2.8,50000,11,16,1,1,1,0,0,2,1063,47,0,2,5,False,False,False,True,False,True,5,False,True,0
274690290,2,54,2.99,50000,12,16,1,1,0,1,0,1,925,27,0,1,4,False,True,False,False,False,False,5,False,True,0
274085135,1,40,2.99,54000,5,22,1,2,1,0,0,0,1350,40,1,2,5,False,True,False,False,False,True,5,True,True,0
274909725,2,44,2.64,55000,3,9,1,0,1,0,0,0,1250,22,1,1,0,False,True,False,False,False,False,5,False,True,0
270063606,3,75,2.99,55000,13,16,1,1,0,1,2,0,733,25,0,1,5,False,False,True,False,False,False,5,False,False,0
270724928,3,74,2.99,55000,12,17,1,1,0,1,0,1,742,24,0,1,5,False,False,True,False,True,False,5,False,False,0
272581215,3,76,2.99,56500,11,17,2,1,0,1,0,1,739,25,0,2,5,False,False,True,False,True,True,5,False,False,0
274288328,2,57,2.7,58000,12,22,2,1,1,0,1,0,1017,28,0,4,3,False,False,False,False,False,True,5,False,False,0
274921906,2,54,2.74,65000,3,22,1,2,0,1,0,1,1203,27,1,1,4,False,True,False,False,False,False,5,False,True,0
273387418,3,72,2.99,80000,12,22,0,0,0,1,1,1,1111,24,0,4,4,False,False,False,False,False,True,5,False,True,0
268298046,2,80,3.0,89999,0,33,2,2,0,2,0,0,1124,40,1,4,4,False,True,False,False,True,False,5,False,True,0
274756155,1,50,3.1,90000,3,24,2,0,1,0,1,1,1800,50,1,2,4,False,False,True,False,True,True,5,False,False,0
274381405,4,130,2.99,120000,15,17,1,1,2,0,0,0,923,32,0,4,5,False,True,False,False,False,True,5,False,True,0
274101964,3,110,2.99,120000,14,22,0,0,1,0,1,0,1090,36,0,1,3,False,False,False,False,False,True,5,False,False,0
274839653,3,120,3.0,130000,5,14,1,1,2,0,1,0,1083,40,1,4,3,False,True,False,False,False,False,5,False,True,0
271017692,5,174,2.99,160000,16,20,0,0,2,0,0,1,919,34,0,4,3,False,True,False,False,True,True,5,False,True,0
274407097,1,20,2.99,27000,68,25,0,0,1,0,0,0,1350,20,0,2,5,False,False,True,False,False,True,2,False,True,0
274345453,1,20,2.75,28000,17,25,1,2,1,0,0,0,1400,20,0,2,5,False,False,True,False,True,True,2,False,True,0
271752154,1,36,2.99,29000,14,25,0,0,1,0,0,0,805,36,0,2,5,False,False,True,False,False,True,2,True,True,0
271784433,2,36,2.99,29000,68,25,0,0,1,0,0,0,805,18,0,2,5,False,False,True,False,False,True,2,True,True,0
274998626,1,30,2.5,30000,13,5,0,0,1,0,0,0,1000,30,0,2,2,False,False,False,False,False,True,5,False,True,0
274683528,1,35,2.7,30000,15,15,1,1,1,0,0,0,849,35,0,4,4,False,True,False,False,False,True,4,True,True,0
274995306,1,35,2.48,32000,7,12,2,0,1,0,0,0,909,35,1,1,0,False,False,True,False,False,False,5,False,False,0
269753216,1,27,2.99,32000,10,25,1,1,1,0,0,0,1185,27,0,1,4,False,True,False,False,False,True,4,True,False,0
274727763,1,20,2.99,32000,68,24,0,0,0,0,0,0,1600,20,0,2,5,False,True,False,True,False,True,2,False,True,0
274865396,1,34,2.99,33000,4,9,1,0,1,0,0,1,970,34,1,2,5,False,False,True,False,False,True,5,True,True,0
273686720,1,37,2.64,33000,2,9,1,0,1,0,1,0,891,37,1,2,0,False,False,True,False,False,False,5,False,False,0
274006963,1,40,2.99,34000,2,16,1,1,0,0,1,0,850,40,1,2,5,False,False,True,False,False,True,5,False,False,0
274872429,1,38,2.7,34000,10,17,1,1,1,0,0,1,894,38,0,2,5,False,False,True,False,False,False,5,True,True,0
274877978,1,33,2.64,34000,10,12,2,0,1,0,1,0,1005,33,0,1,0,False,False,True,False,False,False,5,True,True,0
272742116,1,30,2.99,35000,13,5,0,0,0,1,1,0,1166,30,0,2,5,False,False,True,False,False,True,5,True,True,0
272293148,2,44,2.99,35000,12,25,2,2,1,0,0,0,795,22,0,1,4,False,True,False,False,False,False,4,False,False,0
273225609,2,45,2.64,35000,3,5,0,0,1,0,1,0,774,22,1,2,0,False,False,True,False,False,True,5,False,True,0
274775901,1,46,2.75,35000,13,17,1,1,0,1,1,0,760,46,0,1,5,False,False,True,False,False,False,5,False,False,0
274827808,1,22,2.7,35000,14,25,1,1,1,0,0,0,1590,22,0,4,4,False,True,False,False,False,True,2,True,True,0
274367144,1,30,2.99,35000,12,5,0,0,1,0,1,0,1166,30,0,2,2,False,False,True,False,False,True,5,True,False,0
273280581,2,47,2.64,37000,10,9,1,0,0,1,0,0,787,23,0,2,0,False,False,True,False,False,False,5,False,True,0
274693495,2,47,2.64,37000,13,12,2,0,0,1,1,0,787,23,0,2,5,False,False,True,False,False,False,5,True,True,0
274318425,1,33,2.99,37000,14,25,1,1,1,0,0,0,1114,33,0,1,3,False,False,True,True,False,True,2,True,True,0
275000536,1,31,2.99,38000,12,5,0,0,1,0,1,0,1225,31,0,1,5,False,True,False,False,False,True,5,True,True,0
274763759,1,35,2.99,38000,8,16,1,1,1,0,1,0,1085,35,1,2,5,False,False,True,False,False,True,5,False,False,0
274886898,2,44,2.7,38000,20,9,1,0,0,1,1,0,855,22,0,2,5,False,True,False,False,False,True,5,False,False,0
269409538,1,35,2.64,38000,7,9,1,0,1,0,1,0,1085,35,1,1,5,False,False,True,False,False,False,5,True,True,0
224474636,1,35,2.64,38000,8,14,1,0,1,0,1,0,1085,35,1,2,5,False,True,False,False,False,False,5,False,True,0
274702422,1,37,2.99,39000,2,17,2,0,0,1,0,0,1054,37,1,2,0,False,False,True,True,False,False,5,False,True,0
274041010,1,44,2.99,40000,7,19,2,0,1,0,0,1,900,44,1,2,5,False,True,False,False,False,False,5,True,True,0
273969949,1,20,2.8,40000,6,22,3,3,1,0,0,0,2000,20,1,4,5,False,False,False,False,False,True,5,True,True,0
157782553,1,40,2.99,40000,10,12,1,1,0,1,0,1,1000,40,0,2,5,False,True,False,False,False,False,5,False,True,0
274836047,2,41,2.99,40000,15,4,0,0,1,0,0,0,966,20,0,1,2,False,False,True,False,False,True,4,False,True,0
274614207,1,39,2.64,40000,19,14,2,0,0,1,0,0,1002,39,0,1,5,False,False,True,False,False,False,5,False,True,0
274204884,1,40,2.64,40000,19,12,1,1,1,0,0,0,1000,40,0,1,5,False,True,False,False,False,False,5,False,False,0
270166212,1,19,2.99,40000,6,22,0,0,1,0,0,0,2051,19,1,2,5,False,False,True,False,False,True,5,True,True,0
263436316,2,43,2.99,40000,10,5,0,0,1,0,1,0,930,21,0,2,2,False,False,True,True,False,True,5,False,False,0
273457773,2,45,2.99,40000,10,5,0,0,1,0,1,0,888,22,0,2,5,False,False,True,False,False,True,5,False,True,0
272636407,2,42,2.99,40000,9,5,0,0,1,0,1,0,952,21,1,2,2,False,False,True,False,False,True,5,False,True,0
274566853,1,38,2.99,41000,6,17,2,0,1,0,1,0,1078,38,1,2,5,False,False,True,False,False,False,5,True,True,0
272644942,2,52,2.99,43000,14,17,1,0,0,0,1,0,826,26,0,2,5,False,False,False,False,False,True,5,True,True,0
274633967,1,49,2.99,43000,10,5,0,0,0,1,0,0,868,49,0,2,2,False,False,True,False,False,True,5,False,True,0
274472954,2,38,2.64,43000,15,14,2,0,0,1,0,1,1131,19,0,2,5,False,False,True,False,False,False,5,False,True,0
155693329,1,40,2.99,43000,6,16,2,0,1,0,0,1,1075,40,1,1,5,False,True,False,False,False,False,5,False,False,0
227429616,2,52,2.64,45000,17,14,1,0,0,1,1,0,865,26,0,2,5,False,True,False,False,False,False,5,False,True,0
267593360,2,40,2.64,45000,11,12,2,0,0,1,1,0,1125,20,0,1,5,False,True,False,False,True,False,5,False,True,0
274535783,1,40,2.99,45000,0,22,2,1,1,0,1,0,1122,40,1,2,5,False,True,False,False,False,True,5,True,True,0
273061589,1,45,2.99,45000,17,23,3,1,1,0,0,1,1000,45,0,4,4,False,True,False,False,False,False,5,False,True,0
273737999,2,44,2.99,45000,10,5,0,0,1,0,1,0,1022,22,0,2,4,False,False,False,False,False,True,5,False,True,0
274851058,2,44,2.99,45000,17,5,0,0,1,0,0,0,1022,22,0,2,2,False,False,False,False,False,True,5,False,True,0
268780605,2,60,2.99,45000,15,22,2,1,0,1,0,1,750,30,0,2,5,False,False,True,False,False,False,5,False,True,0
274947069,1,37,2.64,45000,13,17,2,0,1,0,0,0,1216,37,0,1,4,False,True,False,False,False,False,5,False,True,0
274784142,2,37,2.64,45000,9,12,2,0,1,0,1,0,1216,18,1,2,0,False,True,False,False,False,False,5,False,True,0
274535886,2,51,2.99,45000,12,12,2,0,0,1,1,0,877,25,0,2,2,False,True,False,True,False,False,5,False,True,0
274059578,2,52,2.64,45000,7,16,2,0,0,1,1,0,865,26,1,1,5,False,False,True,False,False,True,5,False,False,0
274831210,2,54,2.64,45000,12,9,1,0,0,0,0,0,833,27,0,2,5,False,True,False,False,False,False,5,True,True,0
274282599,2,42,2.99,45000,61,17,0,0,1,0,0,0,1071,21,0,2,5,False,True,False,False,False,True,2,True,True,0
274783467,2,45,2.64,45000,7,12,2,0,0,1,1,0,1000,22,1,1,0,False,False,True,False,False,False,5,False,False,0
274161968,2,55,2.99,45000,6,18,3,0,0,1,0,1,818,27,1,2,5,False,False,True,False,True,False,5,False,False,0
273524475,1,33,2.6,48000,3,9,0,0,1,0,1,0,1454,33,1,2,0,False,False,False,False,False,True,5,False,False,0
274580114,2,55,2.8,48000,10,22,3,2,0,1,0,2,860,27,0,1,3,False,True,False,False,False,False,5,False,True,0
274267275,3,91,3.2,48000,15,4,0,0,0,1,0,0,527,30,0,1,2,False,False,True,False,True,True,4,False,True,0
272823855,2,56,2.64,48000,15,12,2,0,0,0,0,1,857,28,0,1,5,False,True,False,False,False,False,5,False,False,0
